id, label, s, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33, hand_dir_1, hand_dir_2, hand_dir_3,  thumb_dir_1, thumb_dir_2, thumb_dir_3, 	thumb_meta_center_1, thumb_meta_center_2, thumb_meta_center_3, thumb_meta_dir_1, thumb_meta_dir_2, thumb_meta_dir_3, 	thumb_prox_center_1, thumb_prox_center_2, thumb_prox_center_3, thumb_prox_dir_1, thumb_prox_dir_2, thumb_prox_dir_3, 	thumb_int_center_1, thumb_int_center_2, thumb_int_center_3, thumb_int_dir_1, thumb_int_dir_2, thumb_int_dir_3, 	thumb_dist_center_1, thumb_dist_center_2, thumb_dist_center_3, thumb_dist_dir_1, thumb_dist_dir_2, thumb_dist_dir_3, 	thumb_tip_pos_1, thumb_tip_pos_2, thumb_tip_pos_3, index_dir_1, index_dir_2, index_dir_3, 	index_meta_center_1, index_meta_center_2, index_meta_center_3, index_meta_dir_1, index_meta_dir_2, index_meta_dir_3, 	index_prox_center_1, index_prox_center_2, index_prox_center_3, index_prox_dir_1, index_prox_dir_2, index_prox_dir_3, 	index_int_center_1, index_int_center_2, index_int_center_3, index_int_dir_1, index_int_dir_2, index_int_dir_3, 	index_dist_center_1, index_dist_center_2, index_dist_center_3, index_dist_dir_1, index_dist_dir_2, index_dist_dir_3, 	index_tip_pos_1, index_tip_pos_2, index_tip_pos_3, middle_dir_1, middle_dir_2, middle_dir_3, 	middle_meta_center_1, middle_meta_center_2, middle_meta_center_3, middle_meta_dir_1, middle_meta_dir_2, middle_meta_dir_3, 	middle_prox_center_1, middle_prox_center_2, middle_prox_center_3, middle_prox_dir_1, middle_prox_dir_2, middle_prox_dir_3, 	middle_int_center_1, middle_int_center_2, middle_int_center_3, middle_int_dir_1, middle_int_dir_2, middle_int_dir_3, 	middle_dist_center_1, middle_dist_center_2, middle_dist_center_3, middle_dist_dir_1, middle_dist_dir_2, middle_dist_dir_3, 	middle_tip_pos_1, middle_tip_pos_2, middle_tip_pos_3, ring_dir_1, ring_dir_2, ring_dir_3, 	ring_meta_center_1, ring_meta_center_2, ring_meta_center_3, ring_meta_dir_1, ring_meta_dir_2, ring_meta_dir_3, 	ring_prox_center_1, ring_prox_center_2, ring_prox_center_3, ring_prox_dir_1, ring_prox_dir_2, ring_prox_dir_3, 	ring_int_center_1, ring_int_center_2, ring_int_center_3, ring_int_dir_1, ring_int_dir_2, ring_int_dir_3, 	ring_dist_center_1, ring_dist_center_2, ring_dist_center_3, ring_dist_dir_1, ring_dist_dir_2, ring_dist_dir_3, 	ring_tip_pos_1, ring_tip_pos_2, ring_tip_pos_3, pinkie_dir_1, pinkie_dir_2, pinkie_dir_3, 	pinkie_meta_center_1, pinkie_meta_center_2, pinkie_meta_center_3, pinkie_meta_dir_1, pinkie_meta_dir_2, pinkie_meta_dir_3, 	pinkie_prox_center_1, pinkie_prox_center_2, pinkie_prox_center_3, pinkie_prox_dir_1, pinkie_prox_dir_2, pinkie_prox_dir_3, 	pinkie_int_center_1, pinkie_int_center_2, pinkie_int_center_3, pinkie_int_dir_1, pinkie_int_dir_2, pinkie_int_dir_3, 	pinkie_dist_center_1, pinkie_dist_center_2, pinkie_dist_center_3, pinkie_dist_dir_1, pinkie_dist_dir_2, pinkie_dist_dir_3, 	pinkie_tip_pos_1, pinkie_tip_pos_2, pinkie_tip_pos_3,
1438, u, 1.06863, -48.5569, -17.7251, -56.3817, 0.854968, 0.489082, -0.172711, -0.511992, 0.849085, -0.130074, 0.0830298, 0.199636, 0.976346, -0.0693177, 0.344588, -0.936191, 0.00781245, -0.149219, -0.988773, 3.07878, 155.587, -28.5497, 0.996934, 0.0111545, -0.077443, 3.43184, 152.927, -70.2926, 0.99994, -0.00638538, 0.00886432, 3.74393, 145.8, -110.632, 0.99994, -0.00638538, 0.00886432, 3.62463, 149.245, -94.693, 0.99994, -0.00638538, 0.00886432, 4.33393, 146.723, -106.977, 0.262179, -0.218388, -0.939984, -6.05541, 119.922, 35.5053, 0.266203, 0.955945, 0.123716, -24.3222, 112.506, -3.06783, 0.0519884, 0.975839, -0.212217, -0.305515, 102.637, -42.565, 0.0519884, 0.975839, -0.212217, -16.5647, 106.045, -30.8807, 0.0519884, 0.975839, -0.212217, -5.80655, 103.68, -40.0393, 0.0349092, -0.0956934, -0.994799, -15.5656, 150.987, -28.7594, 0.963132, 0.203767, -0.175657, -14.8075, 150.684, -66.0338, 0.986081, 0.165207, 0.0187114, -13.3998, 146.3, -101.52, 0.986081, 0.165207, 0.0187114, -14.0753, 148.676, -86.9001, 0.986081, 0.165207, 0.0187114, -12.6935, 147.008, -98.166, -0.135274, -0.575561, 0.806493, 22.2205, 156.465, -23.6642, 0.994369, -0.092121, 0.0523852, 20.9212, 124.077, -44.9417, 0.990419, -0.101351, 0.093794, 16.3531, 112.223, -9.5148, 0.990419, -0.101351, 0.093794, 17.6692, 110.241, -25.5535, 0.990419, -0.101351, 0.093794, 24.3676, 111.855, -11.554, -0.172861, -0.606935, 0.775725, 39.7861, 153.033, -18.6691, 0.952727, -0.276044, 0.126931, 34.2, 129.118, -37.0666, 0.969208, -0.245048, 0.0242489, 31.0824, 119.569, -8.96163, 0.969208, -0.245048, 0.0242489, 31.2659, 118.816, -23.8999, 0.969208, -0.245048, 0.0242489, 39.1247, 119.106, -9.89961, 
1439, u, 1.06778, -64.9138, -21.4681, -56.5175, 0.918714, 0.365068, -0.150632, -0.384235, 0.914413, -0.127324, 0.0912578, 0.174852, 0.980356, 0.0162389, 0.354964, -0.934739, -0.0377643, -0.139167, -0.989549, -10.8192, 152.731, -28.5882, 0.98502, -0.16411, -0.0529534, -11.7893, 150.415, -70.3418, 0.9849, -0.172613, -0.0133111, -13.5082, 143.721, -110.721, 0.9849, -0.172613, -0.0133111, -12.7212, 146.981, -94.7614, 0.9849, -0.172613, -0.0133111, -13.048, 144.464, -107.076, 0.530646, -0.279312, -0.800249, -27.7113, 118.986, 34.9287, 0.426843, 0.893727, 0.138049, -28.8395, 111.894, -7.79116, 0.253049, 0.953291, -0.164931, 5.0462, 97.6311, -38.2397, 0.253049, 0.953291, -0.164931, -13.1384, 103.629, -31.4694, 0.253049, 0.953291, -0.164931, 0.954811, 99.0078, -36.6859, 0.00227394, -0.120381, -0.992725, -29.9703, 151.483, -29.2915, 0.988117, 0.0318174, -0.150376, -29.8792, 150.243, -66.5541, 0.999995, -0.00176901, 0.00250511, -29.7998, 144.991, -101.951, 0.999995, -0.00176901, 0.00250511, -29.8315, 147.718, -87.3769, 0.999995, -0.00176901, 0.00250511, -29.3863, 145.632, -98.6404, -0.25576, -0.559055, 0.788698, 8.04785, 150.209, -23.2291, 0.96103, -0.265816, 0.0759191, 1.65249, 118.761, -44.9895, 0.954779, -0.274011, 0.115389, -5.91251, 107.144, -9.98005, 0.954779, -0.274011, 0.115389, -4.49604, 105.321, -26.0291, 0.954779, -0.274011, 0.115389, -2.68418, 106.955, -13.6171, -0.302166, -0.563641, 0.768768, 24.6035, 143.721, -17.8346, 0.885819, -0.439827, 0.147909, 15.3261, 120.983, -36.2329, 0.908662, -0.414083, 0.0535565, 9.63511, 112.114, -8.2528, 0.908662, -0.414083, 0.0535565, 10.1973, 111.416, -23.1843, 0.908662, -0.414083, 0.0535565, 12.5277, 112.265, -11.7754, 
1440, u, 1.07371, -76.0077, -20.1225, -52.2667, 0.925728, 0.337819, -0.170017, -0.362412, 0.920907, -0.143482, 0.108099, 0.194442, 0.974939, -0.00127194, 0.330367, -0.943852, -0.0997245, -0.137035, -0.985534, -21.9824, 153.559, -24.4258, 0.984368, -0.163237, -0.0661334, -25.6103, 151.331, -66.0376, 0.983914, -0.161122, -0.0771573, -29.8463, 144.717, -106.244, 0.983914, -0.161122, -0.0771573, -28.0712, 147.95, -90.3581, 0.983914, -0.161122, -0.0771573, -28.8065, 145.357, -102.84, 0.483922, -0.304755, -0.820331, -37.6561, 121.453, 40.2428, 0.426803, 0.897992, 0.106999, -43.114, 113.265, -1.94381, 0.233902, 0.948342, -0.21433, -11.1307, 98.1015, -34.1332, 0.233902, 0.948342, -0.21433, -28.7955, 104.248, -26.2163, 0.233902, 0.948342, -0.21433, -14.9262, 99.5098, -32.5177, -0.0715621, -0.118686, -0.99035, -41.1395, 152.251, -24.7558, 0.98521, 0.0300752, -0.168691, -43.8583, 150.702, -61.9076, 0.997229, 0.0117399, -0.0734661, -46.4013, 145.612, -97.2407, 0.997229, 0.0117399, -0.0734661, -45.3593, 148.212, -82.6806, 0.997229, 0.0117399, -0.0734661, -45.4257, 146.076, -94.1808, -0.242464, -0.563322, 0.78986, -3.01665, 151.221, -19.3386, 0.962938, -0.261582, 0.0657633, -9.58849, 119.562, -40.7371, 0.957856, -0.268258, 0.102714, -16.6428, 107.797, -5.67892, 0.957856, -0.268258, 0.102714, -15.4174, 106.019, -21.7488, 0.957856, -0.268258, 0.102714, -13.4917, 107.119, -11.0582, -0.296349, -0.555986, 0.776567, 13.6494, 144.914, -14.0711, 0.889485, -0.433813, 0.143609, 4.19581, 121.752, -31.8405, 0.909837, -0.411632, 0.0524976, -1.33298, 113.117, -3.73105, 0.909837, -0.411632, 0.0524976, -0.834239, 112.315, -18.6596, 0.909837, -0.411632, 0.0524976, 1.73273, 112.396, -8.77909, 
1441, u, 1.09071, -80.6293, -21.5151, -48.004, 0.924417, 0.334224, -0.183706, -0.36294, 0.918913, -0.154513, 0.117168, 0.209509, 0.970761, -0.00434768, 0.318768, -0.947823, -0.123002, -0.126461, -0.984316, -26.2517, 151.716, -20.3299, 0.982365, -0.173216, -0.0704001, -30.8595, 149.783, -61.8593, 0.980657, -0.167661, -0.101004, -36.0475, 143.638, -102.03, 0.980657, -0.167661, -0.101004, -33.8949, 146.662, -86.1498, 0.980657, -0.167661, -0.101004, -34.6876, 145.108, -99.4405, 0.500044, -0.323271, -0.803401, -41.8013, 120.553, 44.8281, 0.435781, 0.895214, 0.0932019, -47.7885, 111.794, 2.82845, 0.238971, 0.943202, -0.230786, -15.2801, 95.8718, -28.5813, 0.238971, 0.943202, -0.230786, -32.9929, 102.228, -20.9431, 0.238971, 0.943202, -0.230786, -18.0591, 98.6153, -28.9867, -0.0968154, -0.101401, -0.990124, -45.4218, 150.583, -20.5215, 0.984329, 0.0188081, -0.175335, -49.0607, 149.396, -57.6078, 0.995195, 0.00475089, -0.0977978, -52.5137, 145, -92.9594, 0.995195, 0.00475089, -0.0977978, -51.0914, 147.269, -78.3761, 0.995195, 0.00475089, -0.0977978, -51.2898, 146.301, -90.7488, -0.242009, -0.555203, 0.795727, -7.27575, 149.264, -15.3355, 0.960883, -0.269733, 0.0628322, -14.3344, 117.337, -36.1744, 0.956194, -0.275676, 0.0984651, -21.2818, 105.813, -0.973139, 0.956194, -0.275676, 0.0984651, -20.1524, 103.99, -17.0449, 0.956194, -0.275676, 0.0984651, -15.8784, 106.997, -9.37792, -0.297992, -0.541604, 0.786044, 9.36505, 142.867, -10.0971, 0.886346, -0.440303, 0.143261, -0.488985, 119.405, -27.2451, 0.905914, -0.419999, 0.0540453, -6.01642, 111.12, 1.0201, 0.905914, -0.419999, 0.0540453, -5.54692, 110.212, -13.9033, 0.905914, -0.419999, 0.0540453, -0.817892, 112.388, -7.03921, 
1442, u, 1.09245, -81.959, -27.9187, -43.9588, 0.924914, 0.335358, -0.179077, -0.363234, 0.91857, -0.155856, 0.112227, 0.2092, 0.971412, 0.0019924, 0.321584, -0.946879, -0.121741, -0.128057, -0.984266, -27.4857, 145.197, -15.9202, 0.982801, -0.17309, -0.0643641, -32.0474, 143.181, -57.4507, 0.980981, -0.166561, -0.0996639, -37.1817, 136.977, -97.6192, 0.980981, -0.166561, -0.0996639, -35.0517, 140.021, -81.74, 0.980981, -0.166561, -0.0996639, -35.86, 140.662, -96.9306, 0.521054, -0.320134, -0.791212, -43.4714, 113.842, 49.0398, 0.43521, 0.894896, 0.098765, -48.9967, 105.396, 6.91278, 0.244054, 0.944173, -0.221302, -16.1869, 89.4875, -24.7786, 0.244054, 0.944173, -0.221302, -33.5794, 95.924, -16.4981, 0.244054, 0.944173, -0.221302, -19.5515, 94.3663, -25.8858, -0.0995535, -0.102034, -0.989787, -46.6543, 144.066, -16.2429, 0.985478, 0.0192442, -0.168712, -50.4009, 142.848, -53.3175, 0.994888, 0.00672244, -0.10076, -53.9501, 138.433, -88.6572, 0.994888, 0.00672244, -0.10076, -52.489, 140.707, -74.0787, 0.994888, 0.00672244, -0.10076, -52.6755, 141.923, -88.245, -0.244618, -0.551325, 0.797623, -8.54368, 142.728, -10.8066, 0.960425, -0.270001, 0.0684346, -15.6112, 110.607, -31.3405, 0.955738, -0.275795, 0.102477, -22.7027, 99.128, 3.90565, 0.955738, -0.275795, 0.102477, -21.4919, 97.3526, -12.1655, 0.955738, -0.275795, 0.102477, -17.2219, 105.777, -7.81989, -0.302381, -0.541611, 0.784361, 8.0614, 136.314, -5.47653, 0.885342, -0.440803, 0.147857, -1.74717, 112.786, -22.5589, 0.905495, -0.42025, 0.058892, -7.46314, 104.427, 5.67798, 0.905495, -0.42025, 0.058892, -6.8796, 103.593, -9.24568, 0.905495, -0.42025, 0.058892, -2.21028, 111.137, -5.44279, 
1443, u, 1.07804, -80.9284, -39.5157, -36.0998, 0.922792, 0.345153, -0.171241, -0.37072, 0.916465, -0.150526, 0.104982, 0.202386, 0.973662, 0.0012823, 0.328128, -0.944632, -0.126173, -0.155023, -0.97982, -26.4117, 133.565, -7.89445, 0.985069, -0.160567, -0.0621018, -31.2045, 130.504, -49.3351, 0.982933, -0.152835, -0.102393, -36.505, 123.185, -89.293, 0.982933, -0.152835, -0.102393, -34.3181, 126.679, -73.5146, 0.982933, -0.152835, -0.102393, -35.9533, 132.13, -91.2625, 0.523717, -0.299614, -0.797466, -42.2331, 101.568, 56.7919, 0.423832, 0.899464, 0.106444, -47.873, 94.3162, 14.4579, 0.245696, 0.949456, -0.195363, -15.9368, 79.1176, -19.2425, 0.245696, 0.949456, -0.195363, -32.377, 85.4511, -9.13796, 0.245696, 0.949456, -0.195363, -19.6508, 87.3361, -21.4104, -0.104897, -0.130371, -0.985901, -45.5637, 132.201, -8.29223, 0.985739, 0.0325038, -0.165114, -49.5595, 129.992, -45.295, 0.993844, 0.021792, -0.108624, -53.2851, 124.553, -80.473, 0.993844, 0.021792, -0.108624, -51.7598, 127.258, -65.9746, 0.993844, 0.021792, -0.108624, -52.8443, 133.062, -82.5264, -0.237915, -0.553238, 0.798326, -7.45836, 131.293, -2.73154, 0.963432, -0.258661, 0.0699479, -14.1534, 99.0748, -23.2382, 0.958927, -0.264494, 0.102483, -21.1133, 87.5059, 12.0275, 0.958927, -0.264494, 0.102483, -19.8729, 85.7748, -4.04629, 0.958927, -0.264494, 0.102483, -18.2008, 102.113, -4.61658, -0.299528, -0.544656, 0.783347, 9.20598, 125.047, 2.61259, 0.890184, -0.430917, 0.14793, -0.286991, 101.397, -14.4799, 0.90977, -0.410376, 0.062536, -6.04136, 92.9403, 13.7387, 0.90977, -0.410376, 0.062536, -5.371, 92.1524, -1.18381, 0.90977, -0.410376, 0.062536, -3.20482, 107.552, -2.30811, 
1444, u, 1.07607, -86.1997, -39.1241, -16.2757, 0.930829, 0.313969, -0.187034, -0.340489, 0.930973, -0.131745, 0.132759, 0.186315, 0.973479, -0.00873003, 0.34682, -0.937891, -0.147374, -0.134074, -0.979952, -32.2067, 135.269, 12.6659, 0.976424, -0.196454, -0.0894545, -37.7742, 132.982, -28.7277, 0.974393, -0.189794, -0.120571, -43.9744, 126.55, -68.7099, 0.974393, -0.189794, -0.120571, -41.411, 129.673, -52.9105, 0.974393, -0.189794, -0.120571, -36.3215, 129.661, -88.7461, 0.528505, -0.297111, -0.79524, -47.6916, 102.596, 77.0954, 0.460422, 0.880448, 0.113238, -52.8936, 97.2265, 34.4262, 0.296861, 0.942296, -0.154764, -21.1012, 81.6583, 0.620302, 0.296861, 0.942296, -0.154764, -37.2559, 88.4354, 10.8961, 0.296861, 0.942296, -0.154764, -19.9099, 85.6536, -19.6587, -0.13165, -0.108096, -0.985385, -51.4009, 134.639, 12.7145, 0.98203, -0.00151005, -0.18872, -56.2978, 133.238, -24.2193, 0.991296, -0.0140373, -0.1309, -61.0083, 128.602, -59.3946, 0.991296, -0.0140373, -0.1309, -59.0592, 130.97, -44.8882, 0.991296, -0.0140373, -0.1309, -53.2201, 130.831, -80.1464, -0.235831, -0.554433, 0.798115, -13.2363, 132.178, 17.3152, 0.954207, -0.296301, 0.0411777, -21.745, 100.531, -3.40904, 0.950624, -0.302108, 0.071028, -28.1344, 88.7289, 31.904, 0.950624, -0.302108, 0.071028, -27.4145, 87.2028, 15.7778, 0.950624, -0.302108, 0.071028, -18.5935, 100.542, -2.95221, -0.305062, -0.545955, 0.780301, 3.29939, 125.199, 22.1256, 0.876295, -0.467198, 0.117615, -7.47002, 102.241, 4.8471, 0.893813, -0.446933, 0.036733, -12.9877, 93.5229, 33.0359, 0.893813, -0.446933, 0.036733, -12.648, 92.9742, 18.0915, 0.893813, -0.446933, 0.036733, -3.64248, 105.818, -0.523611, 
1445, u, 1.06342, -80.6482, -33.6886, 1.82026, 0.923027, 0.330751, -0.19653, -0.352445, 0.931762, -0.0871881, 0.154282, 0.149743, 0.976614, -0.0348506, 0.381346, -0.923775, -0.141958, -0.122024, -0.982323, -26.1529, 141.268, 30.6716, 0.976618, -0.179257, -0.118681, -31.5647, 139.255, -10.7569, 0.976603, -0.17921, -0.11887, -37.5233, 133.388, -50.8652, 0.976603, -0.17921, -0.11887, -35.0679, 136.244, -34.9982, 0.976603, -0.17921, -0.11887, -36.4385, 129.694, -88.0069, 0.498282, -0.258839, -0.827477, -39.7211, 106.004, 94.1606, 0.451247, 0.881999, 0.135842, -46.3515, 102.076, 51.5324, 0.277202, 0.951863, -0.130825, -16.2844, 88.3253, 15.1923, 0.277202, 0.951863, -0.130825, -31.608, 94.4174, 27.0485, 0.277202, 0.951863, -0.130825, -19.9356, 85.6674, -19.3641, -0.120167, -0.0999569, -0.987709, -45.3309, 140.367, 31.1277, 0.977369, 0.0193078, -0.210658, -49.8222, 139.115, -5.86298, 0.992718, -0.00362279, -0.12041, -54.1163, 134.823, -41.1367, 0.992718, -0.00362279, -0.12041, -52.3428, 137.018, -26.5806, 0.992718, -0.00362279, -0.12041, -53.3201, 130.868, -79.4971, -0.206012, -0.580449, 0.787806, -7.04157, 138.273, 34.7742, 0.958726, -0.284201, 0.00857655, -15.7076, 107.118, 13.3812, 0.956164, -0.290623, 0.0359097, -20.9662, 94.1558, 48.5011, 0.956164, -0.290623, 0.0359097, -20.6601, 93.1635, 32.3202, 0.956164, -0.290623, 0.0359097, -18.645, 100.467, -2.57508, -0.282761, -0.574879, 0.767828, 9.6909, 131.352, 38.9464, 0.884853, -0.458903, 0.080275, -1.16602, 108.818, 21.1722, 0.899563, -0.43677, 0.00426082, -6.02391, 99.0855, 49.163, 0.899563, -0.43677, 0.00426082, -5.96544, 99.06, 34.2048, 0.899563, -0.43677, 0.00426082, -3.70106, 105.733, -0.117802, 
1446, u, 1.05222, -67.6638, -30.5311, 14.3004, 0.924162, 0.333538, -0.186217, -0.354332, 0.93062, -0.0916274, 0.142736, 0.150661, 0.978227, -0.0166835, 0.370526, -0.928672, -0.11128, -0.13651, -0.984369, -12.5926, 143.986, 43.1196, 0.978643, -0.180939, -0.0975692, -16.7542, 141.062, 1.60106, 0.979255, -0.183849, -0.0852057, -21.4487, 134.688, -38.6006, 0.979255, -0.183849, -0.0852057, -19.5003, 137.693, -22.6907, 0.979255, -0.183849, -0.0852057, -34.3094, 130.987, -76.7578, 0.475177, -0.275506, -0.835645, -27.4113, 109.471, 106.741, 0.448998, 0.883386, 0.134272, -35.0568, 104.161, 64.4334, 0.259238, 0.951396, -0.166256, -6.3365, 89.8103, 27.0929, 0.259238, 0.951396, -0.166256, -20.997, 96.0094, 39.7078, 0.259238, 0.951396, -0.166256, -19.6774, 86.0039, -16.7587, -0.0792833, -0.127858, -0.988618, -31.7764, 143.097, 43.2133, 0.981289, 0.0165363, -0.191829, -34.7254, 140.622, 6.12923, 0.996852, -0.0107187, -0.0785574, -37.5632, 135.389, -29.1662, 0.996852, -0.0107187, -0.0785574, -36.3884, 137.94, -14.6074, 0.996852, -0.0107187, -0.0785574, -50.8328, 132.175, -66.9791, -0.222956, -0.56566, 0.793926, 6.4337, 141.033, 47.6277, 0.958225, -0.284382, 0.0305342, -1.8597, 109.466, 26.6959, 0.954763, -0.291102, 0.0607182, -7.87258, 97.0951, 61.9365, 0.954763, -0.291102, 0.0607182, -7.2196, 95.8672, 45.782, 0.954763, -0.291102, 0.0607182, -18.0588, 99.8833, 4.22389, -0.301312, -0.561991, 0.77031, 23.0782, 134.156, 52.2051, 0.882877, -0.45821, 0.10282, 12.5645, 111.344, 34.5791, 0.898244, -0.438364, 0.0315401, 7.0419, 102.044, 62.6047, 0.898244, -0.438364, 0.0315401, 7.4502, 101.805, 47.6538, 0.898244, -0.438364, 0.0315401, -3.12624, 105.138, 6.51924, 
1447, u, 1.06704, -47.7019, -27.6995, 18.2703, 0.918645, 0.358229, -0.166627, -0.379321, 0.917658, -0.118407, 0.11049, 0.171979, 0.978885, -0.00517499, 0.351908, -0.93602, -0.0542192, -0.11708, -0.991641, 7.45034, 146.574, 46.0662, 0.988287, -0.138029, -0.0650925, 5.53679, 144.172, 4.3501, 0.988889, -0.14396, -0.0370717, 3.21547, 138.666, -36.1876, 0.988889, -0.14396, -0.0370717, 4.1988, 141.283, -20.1211, 0.988889, -0.14396, -0.0370717, -3.50923, 137.507, -36.6159, 0.327653, -0.270431, -0.905268, -7.72325, 112.62, 109.905, 0.404598, 0.905259, 0.129636, -22.956, 106.725, 69.7828, 0.195859, 0.956788, -0.214933, 0.275177, 92.8205, 29.0539, 0.195859, 0.956788, -0.214933, -13.2612, 98.7237, 42.9972, 0.195859, 0.956788, -0.214933, -13.6709, 89.4182, 5.99179, -0.0287714, -0.106543, -0.993892, -11.6682, 144.815, 45.6135, 0.984915, 0.0575604, -0.163183, -12.8179, 143.257, 8.38048, 0.999049, 0.029536, -0.0320869, -13.8243, 138.741, -27.1118, 0.999049, 0.029536, -0.0320869, -13.4214, 141.022, -12.4668, 0.999049, 0.029536, -0.0320869, -20.8128, 137.55, -27.8855, -0.222422, -0.556922, 0.800229, 26.4448, 144.575, 51.1902, 0.968665, -0.239873, 0.0644082, 20.2046, 112.192, 30.7992, 0.964319, -0.246553, 0.0964408, 13.6404, 100.339, 66.1323, 0.964319, -0.246553, 0.0964408, 14.8575, 98.8034, 50.0368, 0.964319, -0.246553, 0.0964408, 2.82195, 99.1882, 47.1875, -0.300669, -0.557168, 0.774056, 43.2351, 138.549, 56.3923, 0.899046, -0.415564, 0.137926, 34.3039, 114.921, 38.9711, 0.915101, -0.39718, 0.0695643, 28.3098, 106.025, 67.0307, 0.915101, -0.39718, 0.0695643, 29.2005, 105.464, 52.1094, 0.915101, -0.39718, 0.0695643, 17.3016, 104.777, 48.1746, 
1448, u, 1.07172, -32.2461, -25.906, 14.9895, 0.913751, 0.379031, -0.146271, -0.3969, 0.909702, -0.122118, 0.0867769, 0.169641, 0.981678, 0.00709033, 0.361315, -0.932417, -0.0115305, -0.0985709, -0.995063, 22.6982, 148.135, 42.6222, 0.989669, -0.133603, -0.0520107, 22.5978, 146.601, 0.821463, 0.989324, -0.145702, 0.00296924, 22.0161, 141.822, -39.8697, 0.989324, -0.145702, 0.00296924, 22.3133, 144.168, -23.7342, 0.989324, -0.145702, 0.00296924, 19.2422, 142.819, -35.0311, 0.314611, -0.281147, -0.906629, 6.72925, 113.48, 105.888, 0.399083, 0.905438, 0.14462, -9.45775, 106.587, 66.3024, 0.171992, 0.956204, -0.236837, 14.8533, 92.4954, 27.0627, 0.171992, 0.956204, -0.236837, -0.148852, 98.2685, 39.4765, 0.171992, 0.956204, -0.236837, 6.76873, 94.6072, 29.6949, 0.0142643, -0.0764078, -0.996975, 3.59546, 146.308, 41.8722, 0.986956, 0.0629522, -0.148172, 4.05754, 146.089, 4.59239, 0.99956, 0.0270114, 0.0122311, 4.58813, 142.581, -31.0219, 0.99956, 0.0270114, 0.0122311, 4.35674, 144.486, -16.3195, 0.99956, 0.0270114, 0.0122311, 1.53927, 143.335, -26.4297, -0.243254, -0.600342, 0.761851, 41.6237, 146.156, 48.0032, 0.968563, -0.236823, 0.0761604, 36.3853, 115.07, 25.4285, 0.962731, -0.245167, 0.114201, 28.9027, 101.716, 59.8391, 0.962731, -0.245167, 0.114201, 30.5374, 100.638, 43.7436, 0.962731, -0.245167, 0.114201, 24.9333, 101.773, 58.4556, -0.309326, -0.601436, 0.736609, 58.36, 140.142, 53.3896, 0.898573, -0.41351, 0.146885, 50.1596, 117.609, 34.2436, 0.918118, -0.390676, 0.0665641, 43.8788, 107.521, 61.6687, 0.918118, -0.390676, 0.0665641, 44.9093, 107.4, 46.7464, 0.918118, -0.390676, 0.0665641, 40.1703, 107.824, 60.2052, 
1449, u, 1.07195, -27.6238, -28.6159, 10.9129, 0.897735, 0.418408, -0.137865, -0.435096, 0.891142, -0.128675, 0.0690185, 0.1755, 0.982057, -0.00249277, 0.358572, -0.933499, 0.0173125, -0.118287, -0.992829, 26.785, 145.234, 38.2674, 0.996228, -0.0770036, -0.0399945, 27.7548, 142.881, -3.48405, 0.995376, -0.0917948, 0.0282935, 28.3935, 137.297, -44.0719, 0.995376, -0.0917948, 0.0282935, 28.182, 139.962, -27.9846, 0.995376, -0.0917948, 0.0282935, 24.1246, 140.399, -37.3969, 0.256996, -0.275788, -0.926226, 12.0712, 109.898, 101.46, 0.345011, 0.927146, 0.146178, -5.53929, 101.565, 62.7693, 0.108048, 0.960607, -0.256046, 15.3352, 88.0691, 20.9442, 0.108048, 0.960607, -0.256046, 2.06488, 93.4052, 35.3636, 0.108048, 0.960607, -0.256046, 8.96347, 92.6845, 28.4974, 0.0406267, -0.0875821, -0.995328, 7.82785, 142.316, 37.3007, 0.983441, 0.118811, -0.136852, 9.13076, 141.686, 0.0455053, 0.996077, 0.0819284, 0.0334481, 10.6456, 137.78, -35.499, 0.996077, 0.0819284, 0.0334481, 9.98293, 139.849, -20.8319, 0.996077, 0.0819284, 0.0334481, 6.13992, 141.056, -28.8447, -0.219914, -0.614146, 0.757933, 45.7274, 144.354, 43.8758, 0.97953, -0.180909, 0.0882731, 42.6804, 113.233, 20.9495, 0.973347, -0.189961, 0.128493, 35.49, 99.5804, 55.2341, 0.973347, -0.189961, 0.128493, 37.3936, 98.469, 39.1704, 0.973347, -0.189961, 0.128493, 28.6539, 100.969, 56.2728, -0.276597, -0.642346, 0.714763, 62.7146, 139.321, 49.4778, 0.918906, -0.361111, 0.158778, 56.2645, 117.173, 29.2424, 0.94068, -0.33307, 0.0646962, 50.5241, 106.216, 56.296, 0.94068, -0.33307, 0.0646962, 51.5697, 106.27, 41.3744, 0.94068, -0.33307, 0.0646962, 43.4535, 107.289, 58.1801, 
